ProductID,ProductName,Category,ListPrice
3256,put bar,Home Appliances,454
1509,none suffer,Clothing,215
4750,indeed thing,Home Appliances,233
5311,reach perhaps,Home Appliances,79
2592,kitchen yes,Books,217
2972,others commercial,Clothing,232
9911,economic spring,Clothing,475
2539,sing hair,Beauty,71
2192,group since,Clothing,180
3582,time parent,Clothing,475
4774,among leader,Beauty,144
1201,behind strong,Home Appliances,417
8492,key test,Beauty,89
2699,station many,Beauty,326
8222,know cause,Electronics,240
7144,worry upon,Electronics,139
2839,without goal,Books,70
9332,population fund,Electronics,425
9285,want edge,Beauty,350
2440,school tree,Beauty,198
7200,body wide,Home Appliances,392
8099,then city,Clothing,380
2111,thousand whose,Home Appliances,458
9936,school within,Books,179
3506,society send,Beauty,235
3624,fast people,Electronics,353
7422,tonight most,Books,94
1215,opportunity high,Beauty,109
6605,watch air,Electronics,496
8779,sing last,Clothing,209
9431,customer child,Home Appliances,71
5725,paper there,Home Appliances,151
4255,must theory,Clothing,72
6203,month close,Home Appliances,110
5082,education day,Books,195
5163,question class,Electronics,67
7712,early everybody,Home Appliances,142
2961,author respond,Clothing,87
2993,same first,Books,311
9808,lose much,Clothing,258
3006,me collection,Home Appliances,204
1500,back thing,Home Appliances,403
7480,few film,Beauty,135
2493,federal education,Clothing,144
3784,record prove,Electronics,331
3986,ok point,Home Appliances,373
5436,majority manager,Clothing,262
8919,woman face,Electronics,416
7229,hour stay,Books,102
2024,professor bar,Electronics,462
8684,us rate,Beauty,212
2492,official win,Beauty,262
8762,whom evidence,Beauty,181
3305,find subject,Books,409
5688,another ground,Home Appliances,157
3430,minute and,Clothing,298
5454,take degree,Books,406
6445,learn speak,Clothing,270
3214,plant senior,Clothing,131
1787,turn it,Clothing,200
8585,main happen,Books,187
7447,Democrat situation,Beauty,184
4125,stuff their,Clothing,163
7839,base speak,Books,230
5842,only wife,Beauty,420
9525,contain prevent,Books,437
8359,food left,Clothing,446
1830,model newspaper,Beauty,152
9038,coach sound,Books,199
6288,far century,Books,254
9705,tax might,Beauty,77
7564,maintain activity,Home Appliances,324
3498,similar whatever,Clothing,62
9364,reflect room,Clothing,257
4990,argue true,Books,475
1857,support case,Electronics,157
7034,range organization,Beauty,100
4630,thought blue,Books,124
1011,high force,Home Appliances,285
5752,then hold,Home Appliances,420
5761,top it,Electronics,441
4131,eat among,Beauty,496
2578,kind large,Beauty,491
4251,defense word,Home Appliances,495
1676,administration population,Books,414
7991,glass western,Home Appliances,438
9180,light hit,Home Appliances,348
8576,whatever mother,Home Appliances,153
1351,president factor,Clothing,158
2300,second though,Home Appliances,474
2049,send would,Books,158
6823,do fish,Clothing,68
6954,bar accept,Home Appliances,194
9361,degree marriage,Home Appliances,214
8513,establish successful,Clothing,246
3678,fall grow,Clothing,187
2710,beat age,Books,377
9536,bed tell,Books,344
3637,answer skill,Books,231
6166,some hard,Electronics,386
8721,news benefit,Home Appliances,321
1356,red over,Books,448
9914,trial western,Beauty,391
2617,behavior control,Beauty,457
2668,child sister,Home Appliances,427
2423,those available,Home Appliances,240
7524,college young,Electronics,83
8105,soldier that,Clothing,66
6700,fill Democrat,Electronics,221
5716,drug late,Electronics,479
3667,see into,Electronics,175
1729,for story,Beauty,65
8138,opportunity factor,Home Appliances,381
8775,hotel election,Home Appliances,167
9909,while animal,Electronics,493
9066,move common,Clothing,121
3799,green policy,Home Appliances,206
1004,amount where,Beauty,78
6621,realize present,Electronics,56
2760,tree try,Home Appliances,256
2859,economic discuss,Home Appliances,277
3223,southern whatever,Home Appliances,329
3644,bring evidence,Clothing,328
2663,resource political,Beauty,361
6963,smile glass,Electronics,135
4576,scene risk,Clothing,443
8930,behind performance,Clothing,157
3277,life care,Home Appliances,347
8128,as north,Books,216
2384,ability hot,Books,182
2508,condition buy,Clothing,290
6327,create different,Books,354
1964,case while,Clothing,96
7726,thousand within,Home Appliances,111
9250,including shake,Home Appliances,97
1112,quite price,Clothing,50
1860,north spend,Books,131
6588,improve staff,Books,136
5575,skin significant,Home Appliances,188
7735,maybe hit,Beauty,300
4734,receive data,Beauty,472
2450,accept free,Electronics,193
7472,son score,Home Appliances,56
1133,expect part,Home Appliances,337
6807,group present,Beauty,60
4379,front consider,Books,244
9676,think standard,Clothing,282
8314,test character,Books,341
1392,effect about,Clothing,194
8678,home require,Beauty,327
3217,do bank,Beauty,111
1741,thus care,Beauty,86
7801,western coach,Beauty,295
2046,level memory,Home Appliances,281
8305,other share,Beauty,432
3887,easy high,Clothing,327
2660,long law,Books,51
4937,do crime,Books,74
6673,road one,Electronics,90
8037,after financial,Books,168
9134,pattern action,Beauty,222
3240,idea cost,Home Appliances,384
2634,type leave,Clothing,411
3292,I quite,Clothing,429
5930,kind or,Beauty,214
6212,power seat,Clothing,74
3002,court protect,Books,140
2576,talk his,Electronics,71
6079,idea break,Books,438
1834,else carry,Books,388
1820,would maintain,Beauty,371
7435,instead small,Beauty,148
5315,seven pressure,Electronics,182
2285,movement system,Beauty,276
5389,indeed wall,Books,251
8865,friend politics,Home Appliances,121
9360,visit growth,Books,131
5769,body environment,Books,216
9671,human Democrat,Electronics,374
8470,eight science,Electronics,232
8380,campaign point,Electronics,71
9132,ago beautiful,Home Appliances,195
6212,young short,Electronics,84
6456,six political,Beauty,277
4084,adult part,Books,378
4272,can our,Home Appliances,398
7905,join lay,Electronics,284
4321,place rich,Home Appliances,73
5159,last few,Beauty,302
4697,center magazine,Clothing,126
9295,each security,Home Appliances,51
3242,administration past,Electronics,377
3031,line unit,Home Appliances,278
6950,follow see,Books,383
8009,any whole,Books,94
8495,military produce,Clothing,263
6979,budget power,Clothing,361
9951,paper four,Electronics,89
6450,control baby,Home Appliances,358
3003,when between,Electronics,111
1376,ago maintain,Books,299
7796,bank fear,Electronics,71
4901,here mission,Home Appliances,239
1131,money above,Electronics,322
5321,cost bar,Home Appliances,490
1448,research success,Electronics,230
1332,fish stand,Clothing,213
6729,treat piece,Electronics,199
8373,half imagine,Books,198
2589,really think,Electronics,450
2044,condition position,Electronics,280
1786,than less,Clothing,165
3116,daughter side,Home Appliances,217
3702,town speech,Electronics,144
3202,yeah deep,Books,170
6957,your rest,Beauty,166
1784,activity you,Clothing,397
1977,understand accept,Beauty,303
7125,single car,Home Appliances,492
3286,kitchen despite,Home Appliances,355
6460,school detail,Home Appliances,308
2134,name choose,Home Appliances,370
2464,light professional,Beauty,491
6312,better value,Beauty,220
5950,enjoy high,Clothing,463
2403,those campaign,Beauty,473
4126,mention long,Home Appliances,308
7983,social near,Home Appliances,272
4898,card pull,Home Appliances,449
4349,level though,Electronics,161
7513,institution model,Clothing,473
1310,court such,Beauty,469
5118,good might,Books,168
5687,thank early,Home Appliances,305
6288,as ability,Books,331
6895,through during,Electronics,396
5287,building tonight,Books,414
8480,camera sort,Electronics,132
5900,assume college,Beauty,210
7723,quite question,Electronics,304
7695,huge relationship,Electronics,369
1825,rest tend,Clothing,83
4681,message social,Clothing,325
1787,hundred shoulder,Home Appliances,309
5991,happy account,Electronics,344
5412,son manager,Beauty,457
2721,hotel since,Beauty,462
1766,training night,Beauty,322
1611,last line,Electronics,184
9137,member there,Books,85
7488,small program,Books,411
1665,minute age,Beauty,231
6998,structure cultural,Books,211
5130,after former,Clothing,205
3394,hand since,Beauty,167
5016,set mention,Electronics,117
1841,west region,Home Appliances,359
2565,nice push,Home Appliances,372
2670,interest back,Electronics,368
3810,manager budget,Books,269
9917,maintain American,Books,194
2597,live no,Books,381
5965,determine interview,Beauty,265
3177,when impact,Books,422
7528,radio air,Home Appliances,274
1448,treat create,Electronics,173
6916,magazine hold,Beauty,158
3554,chance education,Clothing,313
3958,work week,Clothing,471
7264,hotel to,Books,94
3549,theory a,Books,385
1612,report task,Electronics,398
6114,service capital,Home Appliances,266
4646,reduce country,Home Appliances,199
8479,well camera,Beauty,458
6846,trial bag,Home Appliances,339
3340,blood clearly,Books,468
2204,table whatever,Clothing,270
1255,peace home,Home Appliances,55
4922,art environmental,Home Appliances,208
1577,believe college,Clothing,420
2025,others surface,Books,59
1547,them old,Books,149
3108,protect western,Books,394
6900,toward recent,Books,308
1274,may these,Clothing,389
4333,wide material,Beauty,192
8022,along man,Beauty,87
8656,produce Mrs,Books,213
5027,nice point,Clothing,189
9290,ok model,Books,462
3704,operation require,Home Appliances,433
5186,material single,Beauty,192
8302,help color,Beauty,377
4471,open resource,Clothing,128
7240,leave once,Beauty,339
3034,house adult,Clothing,456
6888,ok grow,Books,52
4830,foreign stay,Books,282
2896,trial ago,Books,415
6258,answer security,Books,423
9932,customer case,Electronics,217
2004,forward collection,Electronics,427
6326,hit ability,Home Appliances,391
7470,tonight feeling,Electronics,339
7903,no week,Home Appliances,478
8666,onto serve,Beauty,294
5039,during order,Books,442
1076,beyond bank,Books,317
9506,significant administration,Clothing,372
4522,identify than,Beauty,114
7019,dark though,Books,267
6231,act room,Home Appliances,419
6958,hear entire,Books,128
9426,bring while,Books,465
2330,purpose government,Electronics,90
2229,big fire,Electronics,58
6825,American home,Beauty,277
5703,discussion this,Beauty,464
2610,success current,Books,483
7391,serious kid,Clothing,148
1147,high what,Clothing,151
1653,song bill,Home Appliances,116
2076,majority car,Beauty,493
4455,form much,Electronics,116
9299,true card,Home Appliances,55
6169,employee marriage,Home Appliances,366
5870,season history,Electronics,212
4457,feeling arm,Home Appliances,450
8196,health blue,Clothing,321
8382,specific question,Electronics,500
7619,simply speech,Electronics,131
6427,image song,Clothing,349
2737,market high,Home Appliances,209
2692,war attention,Electronics,129
1927,move outside,Beauty,164
4332,others computer,Books,343
8284,clear maintain,Electronics,72
8726,arm media,Clothing,60
4062,minute eat,Beauty,137
5234,glass when,Beauty,285
9445,show better,Electronics,442
8248,institution knowledge,Electronics,107
8486,order fire,Electronics,479
8777,note inside,Electronics,124
1181,strategy draw,Beauty,240
6584,difference thus,Clothing,64
9580,explain buy,Home Appliances,445
3916,condition north,Electronics,138
1320,thus card,Beauty,76
2138,team find,Home Appliances,144
7808,north just,Clothing,380
5635,necessary other,Home Appliances,179
8012,above individual,Books,75
6671,next full,Clothing,412
9273,guy center,Home Appliances,116
3306,where organization,Home Appliances,286
3380,throw risk,Home Appliances,129
5906,together carry,Books,50
7396,of scientist,Electronics,357
7082,instead call,Beauty,122
6644,century age,Electronics,271
8660,foreign low,Clothing,464
6850,person bill,Books,273
2668,education dream,Books,133
7187,among animal,Electronics,61
4394,spring speak,Clothing,336
9613,expect her,Clothing,496
1231,seek wait,Clothing,297
1245,entire require,Electronics,471
7575,finally door,Beauty,266
7675,stock reason,Clothing,273
3193,million fear,Home Appliances,330
3058,idea analysis,Books,338
9280,movement have,Books,244
3189,article nothing,Clothing,189
4562,ever campaign,Clothing,190
6992,if safe,Electronics,306
2392,herself while,Books,416
7747,research trip,Electronics,148
1473,far stay,Beauty,129
6926,training game,Books,117
9239,drug though,Books,250
8055,too peace,Home Appliances,134
8082,contain already,Clothing,450
3254,able drive,Clothing,358
9048,mother growth,Books,357
6255,space growth,Beauty,325
2747,individual first,Home Appliances,266
4614,show white,Books,96
7481,factor actually,Home Appliances,146
8213,song help,Beauty,395
1935,action require,Beauty,442
4783,animal other,Home Appliances,468
6442,by letter,Clothing,366
7926,get report,Beauty,189
8524,yeah life,Electronics,347
3799,sense else,Clothing,62
2602,ahead seat,Clothing,468
7758,lose matter,Beauty,72
1511,you especially,Clothing,335
4367,end read,Books,247
6952,seat hundred,Books,483
2616,body thing,Beauty,445
8330,star good,Home Appliances,294
3947,range push,Books,159
3991,cut remember,Clothing,311
9771,particular western,Books,68
6117,relationship participant,Electronics,62
5865,list offer,Beauty,477
8661,television machine,Home Appliances,484
1118,yourself smile,Electronics,214
2440,smile close,Books,410
9123,event physical,Beauty,83
1624,program federal,Beauty,123
3047,others everybody,Electronics,123
9804,deep movie,Electronics,66
1341,wide direction,Books,187
2459,their go,Beauty,70
8065,camera line,Electronics,275
2949,my partner,Clothing,158
6988,street really,Beauty,134
3822,time according,Electronics,338
4608,group spring,Electronics,295
6527,reality visit,Books,71
2204,minute example,Books,489
7793,picture partner,Electronics,418
6261,throughout value,Beauty,95
8509,reduce throw,Books,273
7295,street situation,Home Appliances,85
4849,learn security,Home Appliances,275
6675,tough peace,Electronics,368
3949,north bar,Clothing,274
1888,main mean,Home Appliances,172
3973,nature history,Electronics,209
6472,sign gas,Books,229
6409,third memory,Home Appliances,211
7259,nation girl,Electronics,449
7872,charge always,Home Appliances,208
9618,once staff,Electronics,143
9664,way concern,Clothing,339
5757,with I,Clothing,148
2176,wrong range,Home Appliances,402
6934,care become,Electronics,326
8511,after management,Clothing,458
6362,early take,Books,468
9139,compare doctor,Beauty,327
5234,current help,Clothing,211
1683,effect avoid,Clothing,396
6178,stage road,Clothing,458
1687,customer herself,Books,498
3312,black across,Clothing,490
8532,approach skin,Electronics,377
7594,near food,Beauty,324
9740,fund social,Clothing,470
1110,direction knowledge,Home Appliances,302
6355,college open,Electronics,137
8105,place PM,Electronics,227
5484,present price,Beauty,442
7369,understand surface,Books,482
8039,power baby,Home Appliances,226
4669,thought full,Clothing,458
5278,something single,Clothing,228
6844,full small,Beauty,486
1647,wife person,Home Appliances,408
7362,fine free,Home Appliances,390
7190,green cost,Home Appliances,159
5371,loss discover,Home Appliances,195
3899,prevent single,Electronics,253
7686,expect commercial,Home Appliances,403
4104,five often,Beauty,447
8019,I think,Books,148
9940,even event,Beauty,377
1392,agency give,Home Appliances,138
5967,fill third,Beauty,404
7670,especially big,Clothing,445
6679,plant benefit,Books,134
7136,success leg,Books,329
3395,cold decade,Electronics,202
5164,story source,Beauty,473
3588,analysis son,Electronics,255
9271,city civil,Electronics,93
4120,dream institution,Beauty,190
4297,which model,Clothing,208
9199,because walk,Books,463
5013,establish billion,Books,451
8442,bed defense,Electronics,96
4246,cut rock,Beauty,167
5609,you call,Electronics,399
4784,yet rich,Electronics,178
3926,develop fill,Clothing,485
6192,determine enjoy,Clothing,211
5677,culture sign,Books,101
3471,information family,Beauty,233
3061,on option,Electronics,91
3720,hard population,Books,115
6242,study cell,Beauty,389
5745,suddenly play,Beauty,185
9930,strong college,Beauty,203
5558,note all,Beauty,139
8593,consumer financial,Home Appliances,435
2866,even difference,Books,244
5595,tell should,Clothing,330
1457,somebody question,Books,442
7423,section someone,Home Appliances,319
2119,teacher scientist,Beauty,173
2243,drug catch,Clothing,162
2661,evidence prepare,Clothing,340
5582,success meeting,Books,359
4066,it father,Clothing,394
9816,force TV,Beauty,309
9142,century modern,Home Appliances,174
7097,to civil,Beauty,442
8578,manage six,Beauty,378
1057,media doctor,Books,459
5725,summer contain,Books,373
2689,these memory,Beauty,188
2722,Republican attorney,Clothing,229
1144,month involve,Books,203
8627,family plan,Clothing,125
6777,thus simply,Electronics,300
3979,difficult feeling,Beauty,92
9259,easy this,Clothing,345
4917,likely while,Electronics,73
2493,develop red,Clothing,179
7161,career test,Electronics,74
9081,go keep,Books,115
3516,agent case,Books,242
7359,enjoy enough,Beauty,378
8802,scientist go,Clothing,470
5751,significant forget,Electronics,459
1044,manager right,Beauty,206
3638,energy win,Beauty,97
4997,dinner computer,Beauty,372
7397,power station,Books,342
9462,Mr measure,Clothing,451
1134,mean success,Beauty,199
8728,economy mission,Beauty,471
6329,quality control,Home Appliances,414
3149,if bank,Home Appliances,380
1514,have and,Books,450
1825,well son,Books,161
2825,let step,Beauty,401
8161,beyond hair,Clothing,291
4771,husband kitchen,Books,478
4937,wall baby,Home Appliances,223
2684,fast walk,Books,366
1960,trip start,Clothing,474
5215,trip space,Books,55
3271,you mention,Books,63
6288,sense keep,Electronics,239
4083,surface scientist,Beauty,332
6583,culture year,Books,151
7602,capital that,Home Appliances,224
8068,sort result,Electronics,145
4630,history trip,Home Appliances,453
5461,imagine course,Clothing,269
6369,own arrive,Beauty,459
7725,why attack,Home Appliances,91
2609,party may,Electronics,231
3266,large how,Electronics,106
4948,everything would,Beauty,212
9246,newspaper when,Clothing,457
1768,economic want,Beauty,278
8408,career what,Books,461
3240,sometimes him,Clothing,256
1525,prevent actually,Beauty,411
8017,any side,Home Appliances,369
8567,sport resource,Home Appliances,344
5473,maybe yeah,Home Appliances,309
2485,policy use,Beauty,206
5437,above their,Home Appliances,487
4443,mission husband,Beauty,242
9386,word out,Clothing,474
1038,such feel,Books,478
5749,stage real,Clothing,476
4689,kitchen late,Books,279
3789,street girl,Clothing,337
9893,popular reduce,Electronics,83
3414,development add,Electronics,169
7747,response candidate,Home Appliances,220
3894,face from,Books,374
4636,wear man,Books,451
1201,identify Congress,Home Appliances,202
1777,yourself man,Clothing,303
7599,available require,Books,351
6189,wonder building,Electronics,302
1923,participant whole,Beauty,494
4217,consider do,Home Appliances,290
7448,century trial,Electronics,104
1469,teacher month,Books,296
1176,film line,Electronics,87
9459,party eight,Home Appliances,279
5959,during by,Books,464
7839,create foot,Electronics,421
4035,water decide,Clothing,319
8434,remember north,Home Appliances,139
3855,hold brother,Books,203
3591,month example,Books,89
1013,degree decade,Home Appliances,124
9621,foreign tend,Beauty,168
8708,how possible,Beauty,342
6389,else several,Clothing,170
3420,force travel,Clothing,100
6067,decide free,Books,150
2708,as direction,Books,146
7343,issue company,Books,200
1648,task hotel,Beauty,350
6818,plan administration,Clothing,394
4213,own population,Books,223
5858,near pass,Electronics,372
4076,fund the,Books,278
3956,economic research,Clothing,64
9325,election during,Home Appliances,434
2110,husband something,Books,343
6827,game measure,Home Appliances,445
9908,discover under,Clothing,466
8191,live still,Home Appliances,457
6123,professor father,Electronics,403
2757,employee best,Electronics,234
4808,firm buy,Electronics,498
8009,property how,Beauty,465
9503,development project,Home Appliances,299
2225,environment right,Home Appliances,444
8748,it of,Home Appliances,456
6642,worker democratic,Books,181
8509,standard American,Books,347
7918,should success,Clothing,88
2309,population leg,Electronics,265
7581,play different,Books,121
5315,area idea,Clothing,402
3928,manage official,Electronics,417
8982,picture without,Home Appliances,459
5137,vote into,Clothing,333
4032,stuff can,Clothing,299
5233,her time,Beauty,459
6327,price themselves,Clothing,283
2289,among especially,Books,364
5762,put remain,Home Appliances,139
5397,moment training,Books,72
5126,the I,Electronics,232
7923,physical offer,Beauty,172
2880,religious film,Books,50
3318,say bit,Clothing,52
4503,most effect,Clothing,235
5220,ago order,Home Appliances,319
5998,statement recent,Books,61
8904,building politics,Books,167
7252,news change,Beauty,449
6175,reveal federal,Beauty,282
9659,table page,Books,283
6739,now financial,Electronics,308
2947,nature likely,Clothing,103
4339,chance member,Beauty,450
1589,for around,Electronics,449
5205,money lot,Home Appliances,249
7125,information land,Clothing,268
4475,art debate,Home Appliances,193
2568,participant fine,Electronics,105
1828,animal media,Clothing,344
7028,book color,Clothing,298
8822,yet bill,Clothing,94
3075,send sell,Beauty,202
9029,air little,Electronics,197
7030,beautiful loss,Books,498
2095,quality media,Clothing,375
6256,wish appear,Home Appliances,293
6833,young interest,Beauty,191
5318,pressure sure,Books,368
2520,by their,Clothing,358
9694,late son,Books,276
9584,place college,Books,250
1426,ground drug,Clothing,147
4794,detail power,Home Appliances,116
5009,us among,Home Appliances,386
2428,where east,Electronics,57
1944,start environmental,Electronics,414
6776,order poor,Electronics,272
7164,tonight forget,Clothing,253
5201,shake them,Electronics,333
1058,end number,Clothing,498
6087,sell tell,Clothing,260
9190,several management,Home Appliances,315
4759,feeling sometimes,Home Appliances,420
1365,firm I,Books,354
6459,trouble again,Clothing,131
1406,pressure who,Home Appliances,430
2422,large as,Beauty,227
4432,region exist,Home Appliances,475
8575,finish management,Books,111
3898,into friend,Home Appliances,292
1262,myself happy,Books,356
2780,magazine pass,Electronics,175
4017,turn under,Beauty,303
9131,more material,Home Appliances,469
3261,possible magazine,Beauty,68
2275,growth color,Books,150
9033,trouble lawyer,Books,371
3500,use series,Electronics,329
8545,reason space,Books,199
8165,message public,Clothing,424
2072,science eye,Electronics,209
5182,hour without,Home Appliances,451
9354,sing certainly,Clothing,243
5853,brother relationship,Electronics,486
6870,child area,Beauty,189
7344,campaign hundred,Clothing,131
6287,light term,Clothing,155
4547,page anyone,Books,82
1355,now continue,Electronics,336
6926,front cup,Beauty,181
9322,term wish,Home Appliances,141
5397,ten visit,Books,158
5838,thank myself,Clothing,393
2461,from final,Beauty,225
4147,hundred open,Electronics,181
1245,father service,Electronics,370
9242,everything break,Electronics,158
2135,close seem,Home Appliances,110
6817,laugh always,Clothing,69
6868,population manager,Home Appliances,194
9628,explain everyone,Beauty,382
2035,keep receive,Beauty,170
8733,carry together,Home Appliances,116
4067,money so,Clothing,451
2413,happy need,Electronics,117
2239,individual produce,Books,250
1894,step bag,Electronics,411
4516,teach analysis,Beauty,344
4897,knowledge listen,Home Appliances,381
4717,indeed suffer,Clothing,316
9464,generation large,Electronics,479
2566,support process,Home Appliances,476
6183,environmental wonder,Electronics,295
9117,out yet,Home Appliances,317
3710,inside skin,Clothing,85
2821,seven pull,Books,306
2692,for voice,Home Appliances,81
7530,center result,Books,420
7400,ready usually,Electronics,315
9232,which spend,Home Appliances,331
5530,follow think,Beauty,447
2121,do information,Books,456
7873,simple national,Books,483
2697,bad whom,Home Appliances,179
6478,whom us,Clothing,196
5370,yet artist,Books,164
5759,might family,Books,304
9494,although hotel,Electronics,435
3652,site security,Clothing,116
1909,occur hold,Home Appliances,241
9537,ground firm,Home Appliances,424
1466,individual strategy,Beauty,97
5710,same feeling,Home Appliances,327
8989,person mind,Beauty,92
4666,movement tonight,Clothing,427
2220,fear others,Electronics,363
6205,notice drop,Beauty,366
8212,politics special,Electronics,112
4818,meet next,Books,104
1738,white common,Electronics,171
5009,realize deal,Clothing,332
1701,hope discuss,Home Appliances,404
5421,rule firm,Books,292
9016,find use,Electronics,309
4331,hotel peace,Home Appliances,271
8627,dog build,Electronics,58
1939,on professional,Clothing,273
9851,no indeed,Beauty,491
3810,remain specific,Books,278
9618,response out,Books,104
4134,grow white,Electronics,466
3847,follow water,Beauty,176
8659,likely marriage,Beauty,380
1935,fight series,Home Appliances,495
6640,produce official,Clothing,177
2077,ground television,Books,287
8841,its phone,Electronics,341
1072,which week,Beauty,146
3155,nor of,Clothing,213
9494,magazine media,Electronics,233
2766,pick entire,Electronics,359
5541,claim big,Books,402
1419,table right,Clothing,307
6371,wrong certainly,Beauty,72
5083,eat prepare,Home Appliances,165
4599,card cause,Beauty,50
6322,chance card,Home Appliances,439
2509,close look,Books,194
2101,statement investment,Clothing,106
8266,suggest final,Home Appliances,250
8506,situation marriage,Books,237
2172,cell your,Home Appliances,274
2487,forget hand,Books,204
6964,save phone,Beauty,188
1006,arm figure,Clothing,238
1525,team site,Books,413
7857,new analysis,Clothing,96
4173,leave onto,Home Appliances,65
8948,him term,Books,161
2422,raise white,Beauty,183
1579,fight shake,Beauty,420
2246,word lead,Books,105
9079,leave class,Home Appliances,227
9927,economy benefit,Books,417
8282,Mr night,Home Appliances,418
5202,artist team,Electronics,493
1799,others about,Electronics,192
9872,business together,Beauty,465
1092,word bill,Books,308
2733,offer add,Home Appliances,241
2901,tend management,Clothing,60
7004,shoulder follow,Books,396
2284,particularly at,Electronics,113
2062,wife determine,Electronics,129
1829,head first,Home Appliances,296
6143,on cause,Home Appliances,404
2030,box indeed,Home Appliances,210
5578,customer growth,Clothing,148
6795,girl buy,Clothing,291
8163,very degree,Beauty,238
9756,both beautiful,Home Appliances,362
1037,space employee,Electronics,400
7694,expert trade,Beauty,167
3128,worker firm,Electronics,173
8054,act quality,Clothing,59
9157,economic interesting,Home Appliances,296
2681,suggest rest,Beauty,232
3400,I news,Home Appliances,90
1740,do produce,Home Appliances,475
1749,during pass,Books,266
4486,seat reflect,Home Appliances,271
2474,it it,Books,203
5665,cost meet,Beauty,68
7363,radio organization,Home Appliances,126
8930,bed race,Beauty,361
9203,hear positive,Beauty,269
5624,threat own,Clothing,128
2049,like computer,Books,300
9337,black citizen,Electronics,111
4233,together back,Books,195
9720,off how,Beauty,485
5768,this kitchen,Beauty,425
1457,vote energy,Beauty,54
2422,office fund,Beauty,211
5719,control reach,Home Appliances,387
1201,matter meeting,Clothing,258
1694,care school,Books,68
4178,fund compare,Beauty,417
1747,professional himself,Home Appliances,337
5100,walk blue,Home Appliances,201
6516,yes final,Beauty,141
1242,film table,Home Appliances,356
9724,task speech,Beauty,422
1989,conference hard,Home Appliances,194
1053,stuff travel,Electronics,260
9974,need single,Electronics,431
6798,bag unit,Electronics,234
5871,group design,Clothing,499
7909,room laugh,Clothing,430
5973,statement beyond,Beauty,326
4120,program day,Home Appliances,89
3695,himself PM,Beauty,461
4915,any story,Electronics,252
1356,option force,Home Appliances,426
7443,question call,Clothing,300
3420,site contain,Home Appliances,420
4746,seat as,Clothing,374
2385,there generation,Beauty,187
5930,girl mention,Beauty,367
4086,determine who,Books,393
6996,live true,Home Appliances,181
4295,cost receive,Home Appliances,150
7958,commercial have,Books,164
8364,investment such,Electronics,387
2600,beautiful environment,Beauty,455
6402,agency option,Electronics,392
2074,view probably,Beauty,163
8839,process player,Beauty,263
6812,employee up,Clothing,476
3655,ten will,Beauty,196
8887,same art,Clothing,307
7607,media first,Home Appliances,469
2646,three trouble,Clothing,208
8951,section chance,Electronics,260
7421,half child,Home Appliances,315
6206,or town,Clothing,281
9579,amount man,Books,401
1952,good its,Beauty,165
3641,because western,Electronics,54
9554,control current,Beauty,386
5896,cold foreign,Home Appliances,461
2650,television family,Clothing,227
5667,indicate chance,Clothing,96
5982,series crime,Beauty,385
5871,stop whom,Books,164
1498,help ready,Electronics,78
6234,everyone woman,Clothing,192
8156,sit life,Books,334
7609,current meeting,Clothing,88
7171,system sit,Home Appliances,433
9453,while shake,Electronics,404
7930,find with,Clothing,350
8038,character anyone,Books,209
6250,customer market,Clothing,137
4623,good image,Home Appliances,120
1814,talk hot,Beauty,111
8697,over check,Electronics,346
1194,bad cover,Home Appliances,473
9101,bad only,Electronics,235
2588,moment moment,Books,277
6624,only agency,Books,263
2737,sign food,Electronics,270
7495,easy nearly,Electronics,415
1571,fact similar,Beauty,231
1368,TV lawyer,Home Appliances,98
5947,show somebody,Books,473
5547,together candidate,Electronics,62
4327,finally yet,Home Appliances,56
8943,face college,Books,346
1488,dream me,Clothing,418
1418,hand build,Home Appliances,389
9210,themselves beat,Home Appliances,257
5048,management look,Electronics,500
3549,week record,Home Appliances,285
7409,magazine south,Electronics,74
5470,east must,Clothing,91
2546,federal past,Electronics,107
1665,toward financial,Clothing,358
1513,decide return,Electronics,389
1174,far black,Electronics,194
8476,smile parent,Beauty,395
3340,article term,Home Appliances,121
9102,exist far,Clothing,237
2565,relationship decade,Home Appliances,318
5614,understand direction,Books,114
7698,language group,Books,268
2412,notice little,Electronics,463
3273,quality little,Books,151
5262,what go,Beauty,293
6758,ask television,Clothing,172
4209,her when,Electronics,469
8264,mouth house,Clothing,119
5966,within state,Electronics,313
9382,great pressure,Clothing,447
3714,fine situation,Books,409
9040,amount no,Home Appliances,247
8506,short heart,Books,295
7062,while kind,Electronics,212
4252,cup network,Electronics,459
6851,east though,Home Appliances,466
4952,whatever range,Home Appliances,400
9612,leader meeting,Books,274
6095,least show,Beauty,156
8329,him participant,Beauty,300
3094,man of,Electronics,166
2467,strong follow,Beauty,108
5155,song field,Books,371
1327,pressure apply,Books,251
5410,relationship expect,Books,253
3581,show just,Electronics,81
1981,role space,Electronics,89
5538,huge for,Home Appliances,216
4290,soon speak,Electronics,302
8654,debate morning,Home Appliances,82
1108,Democrat campaign,Books,273
8275,three answer,Clothing,79
8409,yourself discuss,Electronics,325
1997,program eight,Clothing,292
3606,garden section,Home Appliances,380
7806,agency response,Books,440
9099,decide matter,Beauty,477
8007,candidate recent,Books,308
9213,dinner bar,Home Appliances,221
5831,other provide,Electronics,56
5515,compare whose,Clothing,291
2128,protect lawyer,Electronics,223
