OrderID,ProductID,UserID,Quantity,OrderDate,UnitPrice
1800,6332,2235,3,2023-02-16,68
9020,8826,1991,5,2023-04-09,52
7141,4245,3174,7,2022-08-10,50
3895,5110,9467,4,2022-08-17,49
6794,7593,3921,3,2022-12-16,16
9028,6229,4517,1,2023-02-23,94
7565,8012,9557,4,2022-10-16,68
6488,8911,4771,3,2022-10-13,36
8676,6658,7271,4,2023-01-11,45
5197,8162,9583,9,2023-03-24,12
6415,4490,3160,2,2022-07-15,94
5047,8888,1777,9,2022-10-23,54
7416,7406,7168,3,2023-02-14,91
1780,5615,5813,7,2023-03-18,22
1666,5931,5337,8,2022-09-21,18
8590,2735,3434,9,2023-04-19,24
3355,3659,3538,2,2022-11-18,63
1500,9394,6477,6,2022-08-29,14
9080,1662,2482,9,2022-08-24,41
5354,5432,3694,1,2023-04-18,68
4436,7766,9814,1,2022-10-22,67
6790,4901,5145,4,2023-04-18,82
4900,6291,6215,5,2023-03-04,85
7283,9872,7658,10,2022-08-20,37
4455,4107,8360,1,2023-05-04,99
5167,4263,5525,9,2022-06-28,24
5867,7183,9172,9,2023-05-29,75
4604,4922,6406,7,2022-10-01,31
8266,2287,6342,7,2022-09-08,100
9376,4288,1308,6,2023-05-25,62
9558,1772,9222,8,2023-03-21,96
4286,4547,6055,6,2023-04-12,46
2575,8541,4348,1,2022-08-02,14
8531,3067,1191,1,2023-04-30,60
4494,9511,9190,7,2023-03-01,88
1026,7443,6321,7,2022-12-26,66
9187,2190,8808,4,2023-04-19,11
6948,3800,4118,5,2022-06-12,54
8953,5222,1439,8,2022-10-11,47
8020,2528,4391,4,2022-08-16,96
6228,7329,3582,4,2022-10-29,31
1401,3465,4750,9,2022-12-06,84
9502,2914,4352,6,2022-06-19,43
9727,1800,5360,3,2023-03-23,44
7221,3922,5209,4,2022-11-21,39
9211,9707,8607,3,2023-04-25,75
5389,3408,9836,6,2023-01-27,38
7077,3890,6242,4,2023-03-30,27
2856,3019,8762,9,2023-04-15,92
2828,5319,2490,6,2023-05-21,19
5339,4511,5536,10,2023-01-09,75
3043,7131,4055,8,2023-04-17,55
2529,6600,1240,4,2022-11-14,92
3916,5046,7678,1,2022-10-20,77
2525,1021,7742,1,2022-07-23,41
5571,6082,8908,5,2022-12-10,17
1547,4219,8121,6,2023-03-31,47
9629,6615,9906,7,2022-09-25,80
6740,5913,2337,5,2022-11-10,18
1421,8549,6918,7,2022-08-29,99
4702,2888,5113,9,2022-08-14,92
6241,5423,9782,4,2022-08-30,80
1705,1209,4723,9,2023-01-08,45
6388,4266,6750,6,2022-07-02,99
2615,2983,8191,2,2022-12-29,93
4446,4500,5488,9,2023-01-12,28
3398,7244,3907,9,2022-06-28,97
8197,6474,1384,7,2022-10-02,16
8495,2282,4881,2,2023-03-22,79
7492,3920,8028,5,2022-06-25,50
1780,3162,4163,7,2023-05-20,76
6733,2063,9814,2,2022-11-17,69
8600,6391,7536,5,2023-01-27,93
5719,5517,6485,7,2022-08-30,35
1107,8009,2129,5,2023-04-07,59
2818,4381,7560,9,2022-09-20,24
2878,4812,9803,10,2023-05-24,95
7711,8013,7008,8,2022-08-12,39
6744,4100,4258,9,2023-02-15,19
9532,2618,4501,3,2023-01-18,21
2911,3298,9722,1,2022-12-12,95
8279,4947,7311,7,2022-09-05,47
4121,9047,7555,1,2022-07-04,42
1272,1231,9796,4,2022-06-18,45
3784,3697,1079,7,2022-07-01,85
4321,3695,7316,2,2023-03-14,43
8432,9808,7521,7,2022-06-19,27
2865,1556,8522,10,2022-11-26,35
6845,8413,5689,4,2022-09-07,43
7232,7014,7869,1,2023-04-15,100
8091,4638,5260,8,2023-02-13,71
7900,2242,8608,7,2023-03-16,47
8664,1709,2953,2,2023-01-04,35
5501,2233,3474,6,2023-03-26,88
9672,7559,3057,7,2023-02-03,38
9603,4229,6492,10,2023-04-15,21
2169,2517,6338,2,2022-08-07,81
6499,7994,7359,8,2022-10-22,73
7796,2857,5457,5,2022-09-30,66
1554,2906,4893,9,2022-09-07,37
4744,1131,3580,5,2023-05-23,34
9633,4940,1917,9,2022-11-24,79
8275,1783,5865,2,2023-03-21,21
3988,4719,2755,5,2022-11-29,87
7912,3090,2748,7,2022-12-20,82
5320,6401,6773,5,2022-10-09,58
2837,1547,3661,9,2022-08-30,44
3575,9194,5160,6,2022-12-26,80
5918,8648,7227,10,2023-05-05,30
1729,3472,8187,10,2022-10-24,46
7766,6265,9440,2,2022-07-15,96
9118,1905,8732,4,2023-01-25,50
5503,4000,8970,9,2023-01-23,87
5015,5460,1053,7,2022-06-13,54
9417,5433,8225,8,2022-11-26,59
3285,9566,6255,9,2022-08-24,93
2441,1459,1595,3,2022-07-06,74
7540,3916,7113,8,2023-01-19,62
3148,4237,5867,10,2023-04-06,48
4010,1787,3861,3,2023-04-11,34
5645,5392,3022,7,2022-05-29,39
5176,6514,8851,7,2023-02-13,96
7702,7724,7702,9,2023-03-19,100
9798,3979,4187,9,2023-01-29,73
6376,9215,9468,2,2022-10-09,13
2481,4878,7445,9,2022-09-26,24
7340,8914,4000,8,2022-10-04,100
8420,2837,1477,4,2022-06-01,77
7510,5034,8368,7,2023-05-24,15
8035,3214,7880,2,2023-02-18,14
6802,1571,6386,1,2023-02-16,79
3938,4050,2504,6,2023-01-05,76
8648,5244,6792,1,2023-02-22,86
6579,8659,2147,4,2022-08-19,50
3383,1940,6809,5,2023-04-30,18
9229,7601,7083,6,2022-07-18,65
5490,9773,9077,6,2022-09-07,32
1826,2962,9497,3,2023-04-28,11
6776,8535,9476,5,2023-03-05,87
2467,6557,6435,9,2022-07-14,62
7384,7676,7100,8,2022-09-18,67
5816,4158,1772,6,2022-10-20,79
7790,8534,1049,5,2022-06-20,10
8451,5318,7294,9,2022-12-13,12
6526,5734,1569,5,2023-04-06,49
7431,4008,2888,6,2022-10-12,18
4027,1652,2274,6,2022-06-04,48
7071,8809,9387,6,2023-01-24,58
3637,8648,8492,5,2022-12-14,71
1320,6404,4742,8,2022-10-22,54
3574,7665,3054,9,2023-05-19,96
5882,1549,8222,5,2023-05-05,53
1346,9187,3403,6,2022-07-23,89
7536,8718,7900,9,2023-04-02,37
7647,4158,4940,10,2022-11-16,91
9935,6426,6144,10,2022-06-26,69
9727,9237,4354,7,2022-10-12,90
1388,8037,1102,10,2022-08-21,31
7586,1342,4147,7,2022-07-22,20
2451,1249,4520,6,2022-07-30,46
2067,5651,3427,8,2023-03-21,56
2776,2314,1637,8,2022-09-26,40
9531,4790,1184,7,2023-01-12,53
5750,2388,4891,9,2022-07-28,26
3519,7073,5696,6,2023-04-28,26
9465,9109,8144,4,2022-07-21,21
6700,9307,1753,4,2023-03-02,14
5891,8907,6001,6,2023-04-26,77
6691,1700,9869,5,2023-04-20,37
5679,5211,1133,7,2022-12-17,78
1659,8709,2267,8,2023-05-14,54
5429,9017,9532,5,2022-12-03,92
5151,8551,7436,1,2023-03-06,43
3985,3408,6512,5,2022-06-15,30
2118,1668,5190,6,2022-08-16,50
4428,4582,7747,6,2023-01-01,37
5384,5664,6779,7,2022-08-26,12
5545,4819,4180,9,2022-12-14,66
1555,8927,3707,4,2023-01-19,93
6989,9727,9435,5,2022-08-21,74
1184,3956,7519,9,2023-02-07,40
1688,6878,5233,10,2023-05-11,59
1450,8899,4388,6,2023-05-07,56
1250,2175,3467,3,2022-11-07,69
2009,9876,8762,10,2023-05-14,42
8487,2585,3861,6,2022-10-08,28
9441,6716,1031,10,2022-11-19,90
4969,4841,2061,8,2022-11-09,29
6410,7618,1417,8,2023-05-15,95
8893,8188,4647,9,2022-12-01,73
7877,6715,5597,5,2023-02-06,40
1189,1577,4657,5,2023-03-20,64
8619,7080,6834,6,2022-07-21,11
4539,5902,5440,6,2022-08-14,93
9140,2321,8310,8,2022-06-23,41
4411,4641,7265,6,2022-12-25,11
8169,8211,3423,2,2023-03-27,94
7847,7209,2009,10,2022-08-06,74
7893,4798,8730,5,2023-05-04,68
6667,3100,8146,6,2022-11-15,14
4932,1204,8779,5,2023-01-05,48
3219,2779,7350,5,2022-08-29,74
3843,2996,4928,10,2022-12-18,49
3687,6659,6135,5,2022-10-07,94
5268,9382,1872,8,2022-12-03,55
7328,9764,8650,5,2023-02-19,21
4530,2405,8050,8,2023-04-16,30
7731,8767,8045,4,2022-12-06,60
6823,9356,5324,9,2022-12-05,64
3019,3569,4369,10,2023-03-18,54
3176,4636,7506,4,2023-01-22,96
2661,1380,5997,5,2023-02-01,52
4008,8318,6411,7,2022-11-17,40
3780,8048,9725,1,2023-04-25,99
5079,6933,4723,1,2023-01-02,99
4341,9448,6189,4,2023-03-12,46
1084,6525,2219,4,2022-08-11,13
7171,6834,3673,2,2022-10-02,68
9313,1968,7135,10,2022-07-30,20
4572,3123,3326,3,2023-02-04,18
7783,4773,9614,10,2022-11-07,30
1735,4852,5567,2,2022-10-06,96
3666,1188,8215,7,2022-10-16,83
9294,9739,1294,5,2022-06-13,23
6097,6737,8242,7,2023-05-18,52
3588,7821,3019,1,2023-03-03,16
4609,1150,7075,3,2022-10-28,64
8920,8597,2640,5,2022-11-14,29
2716,6915,6734,6,2023-01-08,96
9119,1050,2475,6,2022-07-30,30
2981,4897,9994,8,2022-06-03,39
3709,7239,9921,9,2022-06-22,20
6438,7886,2532,4,2022-12-10,62
6037,2321,6990,7,2023-05-11,70
4162,3474,6267,1,2022-10-12,48
4148,8796,8571,3,2023-02-16,63
7684,9533,6476,9,2022-11-11,76
3037,2320,7171,5,2022-09-21,43
2405,9869,4416,2,2022-07-31,47
8403,8323,4642,1,2022-10-13,100
4799,3470,3115,7,2022-06-23,57
2073,7986,7907,5,2022-10-31,32
7125,2836,2520,6,2022-08-25,52
6505,7022,1006,5,2022-11-30,30
1137,7357,9862,8,2023-04-06,17
2323,5980,6029,7,2022-09-09,98
7065,8313,4472,10,2023-04-20,23
1045,6366,2940,3,2022-11-09,89
2852,7544,8398,5,2022-07-17,32
7797,1826,8329,1,2023-03-11,10
8343,6922,9657,8,2023-01-13,76
9777,9008,6218,3,2023-05-18,94
4406,7725,7470,6,2023-02-26,61
1992,5533,1541,1,2022-06-03,51
7204,4789,3885,4,2023-03-08,83
8881,1072,4719,2,2023-03-17,14
2266,5172,9521,5,2022-11-03,19
8926,7717,7997,8,2022-12-25,51
8503,4670,1100,3,2022-11-28,82
8148,7341,5267,4,2022-06-02,60
4678,8508,7760,7,2022-12-01,63
9745,6261,2522,10,2023-05-19,89
4663,8802,4771,8,2022-05-31,16
2960,8219,2516,3,2022-08-27,36
7599,3368,3174,4,2022-07-03,56
4749,1754,4228,9,2022-07-22,73
3915,1922,2251,9,2022-12-30,59
4955,3920,4260,10,2023-01-04,32
9600,3465,6014,4,2022-07-17,25
6716,2239,8249,4,2023-01-02,92
8121,8010,5423,3,2022-09-24,89
5311,3597,8235,9,2023-01-23,54
3035,8483,5869,9,2022-08-15,26
8981,9313,1212,7,2022-11-08,82
6587,2328,8866,1,2023-04-30,85
7237,1330,9716,3,2022-08-09,72
7428,5861,9239,1,2023-04-15,42
3653,8719,3486,5,2023-02-28,36
6437,8907,3182,6,2022-06-26,74
5083,5312,8054,4,2022-07-30,28
6048,7443,7601,1,2022-08-08,27
6183,2724,8033,10,2022-10-25,87
6656,1000,4706,2,2023-05-16,44
3458,6346,4911,3,2023-01-09,99
4998,2770,1172,7,2022-08-23,89
6622,8260,7400,1,2022-12-03,40
3669,5641,7643,6,2023-01-17,16
1567,6122,1959,9,2022-10-21,37
8260,6040,6207,7,2023-03-01,14
5076,4236,3770,8,2022-11-23,38
6413,3424,4687,3,2023-03-29,90
5854,2793,4268,7,2022-08-20,35
9504,4871,6733,4,2023-05-22,95
8409,8168,3691,4,2022-08-28,38
9414,5345,9695,5,2023-03-14,58
1432,8083,1037,6,2023-02-10,49
2005,5288,2226,10,2023-04-11,86
5305,6363,7648,8,2022-08-17,11
4634,8317,7139,9,2023-02-12,29
5809,1685,6136,10,2023-04-12,42
6744,9069,8028,4,2022-06-04,81
7541,8670,2729,4,2023-04-28,98
9870,4286,4661,9,2023-04-05,22
1572,2013,7629,10,2023-03-28,22
9580,6703,5609,5,2023-04-05,35
8708,3124,2537,6,2022-09-04,17
3747,6739,5460,4,2023-01-02,94
8291,9076,9766,8,2022-12-20,20
5311,3294,8039,3,2022-08-08,81
2361,9571,9957,7,2023-04-25,19
9674,5736,7283,6,2022-10-09,93
6311,7628,1838,9,2023-03-12,17
8839,6324,8379,7,2022-07-08,20
5010,7245,9603,9,2022-08-17,22
5248,8169,3558,10,2023-02-24,93
9379,7347,6443,6,2022-09-02,66
2817,6968,8529,4,2022-08-28,15
6178,9060,3271,5,2022-07-19,31
7549,1466,7351,6,2022-08-29,87
2766,2897,2372,3,2022-10-05,65
2818,8947,5219,1,2023-02-07,27
3327,8450,9259,4,2022-09-07,62
8075,3847,8633,9,2022-08-25,94
1897,2584,6807,10,2022-07-29,60
7266,6936,1737,5,2023-03-19,44
2976,9461,2452,8,2022-09-01,43
1582,1155,7620,2,2022-09-27,45
3177,1361,4239,5,2022-09-28,62
3668,4604,9765,10,2022-08-24,70
9608,7283,2216,2,2023-03-26,80
2181,3460,8642,1,2023-05-17,40
2248,4754,3760,7,2023-04-09,71
6617,8424,7568,2,2022-11-12,43
6286,7356,3757,7,2023-02-08,54
9851,8777,5449,10,2022-11-29,14
8989,6808,8637,10,2022-09-02,43
6745,9751,9596,1,2022-06-29,73
3749,7379,6846,5,2022-06-02,87
9035,7910,3221,4,2022-11-30,54
1531,6093,2670,7,2022-06-16,96
2034,9546,5099,1,2022-12-07,57
8015,7000,3074,3,2023-01-25,70
2415,1009,6589,4,2022-07-28,16
5568,5433,8024,4,2022-12-01,60
7410,4573,8883,1,2022-12-04,33
8437,2365,2786,1,2023-01-13,28
8833,7348,1386,6,2023-04-03,64
9368,9330,6686,6,2022-06-16,81
1506,6101,6164,8,2022-08-24,85
2377,9448,2168,7,2023-01-28,66
1296,8042,7147,4,2023-01-21,34
2680,8774,2922,10,2023-03-03,81
7725,3335,2604,6,2022-06-06,21
1286,2154,4914,4,2022-06-27,98
4570,6933,3133,4,2023-04-12,100
2858,8484,6689,10,2022-11-14,42
2415,3267,7903,4,2022-10-26,35
8672,8927,2246,3,2022-12-01,13
4583,1312,9617,3,2023-01-12,30
5323,8952,8897,1,2023-04-13,94
1020,3411,1725,10,2023-01-19,94
8659,3394,3741,6,2022-06-28,29
3040,1172,8308,2,2022-12-30,30
3870,3366,5125,4,2022-09-21,17
8260,4723,6101,6,2022-06-01,27
9423,7543,8079,2,2023-03-12,28
1153,1301,4340,10,2023-01-02,31
1868,2031,8248,6,2022-12-08,75
5321,3469,3519,2,2022-07-19,72
5039,9486,3024,7,2023-04-11,14
3964,4797,6449,10,2022-07-11,77
8149,3306,9257,1,2023-04-07,27
7354,3924,1549,4,2022-08-03,17
8524,6056,7856,5,2023-04-10,53
5066,7011,9730,4,2022-12-28,69
5711,6308,7992,5,2022-06-04,95
8536,6789,6849,4,2023-03-10,39
8543,9493,6513,7,2022-10-18,77
8816,6914,1255,9,2022-08-01,64
5413,8916,7825,1,2023-03-24,51
2898,3139,9332,8,2022-12-18,57
6629,2043,2663,6,2022-08-03,37
6824,3666,9328,1,2023-01-04,59
6495,6110,1769,8,2022-07-17,56
2516,3799,8225,1,2022-11-28,58
4305,6218,9649,10,2023-03-04,51
7009,6957,7196,7,2022-09-03,47
9514,4633,5478,5,2023-04-28,54
2540,9717,4093,8,2023-03-05,22
2857,5208,9438,10,2023-05-20,99
1410,5857,8164,6,2022-10-10,20
8348,6438,9986,8,2022-09-10,29
5732,4760,2698,6,2022-07-07,21
2502,8835,9798,5,2022-10-17,92
1438,9962,8457,6,2023-02-18,29
4144,4361,8190,5,2022-08-13,42
9097,9175,7224,8,2023-05-08,69
1795,5740,4123,1,2022-06-03,63
8903,5825,1926,10,2023-04-14,18
5005,1959,5796,1,2022-12-31,99
1201,4332,7391,1,2023-04-28,40
8196,1017,7039,10,2022-08-27,20
5485,7635,8644,6,2022-06-05,23
3145,3694,6798,2,2023-05-03,76
8634,7257,5086,6,2023-05-25,89
3539,8159,1427,2,2022-12-23,95
8874,8074,3560,5,2023-03-03,93
3048,5853,6540,2,2022-10-23,62
2452,9720,6368,4,2022-08-15,52
6354,5400,3725,10,2022-09-08,57
3765,7580,9718,8,2023-02-01,24
2011,6739,6459,8,2022-11-19,99
9368,7920,7163,10,2022-10-03,80
7421,4010,1126,7,2023-04-24,60
2669,4487,1763,9,2023-02-21,99
2706,3354,5659,3,2022-10-19,72
1593,8420,5735,6,2023-05-26,10
1308,2052,6963,7,2023-03-20,20
8900,8466,5016,1,2023-02-26,17
6740,2101,5386,8,2022-10-18,70
4196,3530,4669,2,2023-03-15,35
7697,1862,8368,5,2023-04-27,46
2954,2090,5846,8,2022-11-10,34
4810,8980,5936,9,2023-04-15,78
2710,6545,8067,9,2022-05-31,97
9236,8916,3130,8,2023-01-29,15
4836,5617,1824,9,2023-03-25,52
1797,4232,5859,8,2022-07-06,43
8397,3769,9373,9,2023-04-28,96
6563,5154,1055,4,2022-06-03,46
6954,3193,3477,3,2022-11-12,18
2473,2015,2988,2,2022-11-24,100
7048,8359,1626,9,2023-02-17,47
9658,6071,9347,9,2023-05-24,77
6539,3231,2670,3,2023-04-16,92
7098,7708,2837,8,2022-07-29,20
6824,3947,7335,2,2022-12-17,75
9690,3192,1682,10,2022-09-29,19
2022,5436,3511,8,2022-07-10,49
6045,4455,1116,10,2022-06-30,68
5133,3913,7476,10,2023-05-11,61
1877,5316,4024,10,2022-10-02,26
8438,9865,8845,10,2022-10-31,12
9386,5589,6494,7,2023-02-26,72
8761,2499,9789,9,2023-02-20,29
4284,3283,2959,5,2023-02-24,60
3489,5232,3163,2,2022-08-20,34
1163,2231,6744,6,2022-09-24,19
5685,2291,5874,1,2022-06-02,98
8914,9520,7766,2,2022-08-09,67
5086,7437,4701,1,2022-11-20,36
8002,3017,7033,9,2022-12-16,39
4533,3595,1573,10,2022-12-28,54
4994,6696,9810,2,2022-11-12,48
2863,2188,3002,9,2022-10-08,81
2774,5645,7826,5,2022-09-17,67
1340,9139,5210,1,2023-04-15,69
6127,1644,6583,3,2022-06-22,50
7593,8221,5122,2,2022-06-27,18
1222,9132,7282,7,2022-07-24,79
2903,8122,5926,7,2023-01-02,23
8961,6215,3873,5,2022-11-07,14
9330,8890,4575,7,2023-05-26,30
3441,3785,4382,9,2022-06-30,86
8927,5384,6697,1,2022-09-15,57
5490,2003,1997,5,2023-01-30,82
5968,2696,7261,2,2022-10-14,10
7983,3070,5917,7,2023-01-07,40
1237,2058,7328,9,2023-02-02,67
7881,4370,7966,9,2023-05-27,19
1697,5931,4872,8,2023-03-16,17
5413,5892,9215,9,2023-01-05,57
1685,8248,8327,7,2023-03-18,63
8801,2838,4874,4,2022-08-26,65
1359,2497,4818,2,2022-06-09,16
5452,5246,3801,2,2022-09-25,55
3172,3922,1185,4,2022-07-17,55
3372,2325,8521,10,2023-02-25,50
2854,1142,6592,8,2023-01-03,83
2571,8207,2461,7,2022-08-21,21
9273,2263,5315,3,2023-01-17,30
9140,2574,9867,2,2023-01-07,90
5608,2529,2143,7,2023-03-13,16
5843,9641,6465,1,2022-11-25,65
5778,5855,9650,8,2022-07-27,16
4616,6894,5863,10,2023-01-27,82
3675,6046,8678,6,2022-08-02,72
9683,2347,4520,5,2022-09-04,41
3001,4801,9841,3,2022-11-04,35
9925,3806,6160,6,2022-12-16,87
9123,3944,3562,9,2022-08-05,25
8360,2575,4581,7,2023-05-29,98
3786,9463,8762,8,2022-08-05,21
9808,4869,3396,1,2023-03-09,79
5360,2523,1026,3,2022-06-21,35
5052,1384,9527,5,2022-09-23,40
6559,2242,1031,3,2023-04-16,81
1228,8283,5340,7,2022-09-08,82
8240,7516,8983,4,2022-07-22,38
9994,9785,3186,2,2023-03-03,68
8272,6933,9502,10,2023-01-27,45
8287,8529,9054,2,2023-01-20,84
7443,7381,4060,7,2022-09-05,85
7525,6665,9779,2,2022-07-07,12
6175,3948,4807,9,2022-09-05,64
7048,5679,1694,10,2023-05-14,55
2301,5137,1849,3,2023-02-26,34
5261,6734,9756,9,2023-03-15,18
1880,4925,9545,10,2023-04-13,49
1955,1066,1004,2,2022-07-16,60
6369,9958,9478,9,2023-04-06,59
5186,5768,6028,8,2023-04-15,38
6275,5697,8078,5,2022-12-09,61
6437,1847,2287,9,2022-10-24,32
5258,1727,7463,3,2023-03-27,49
1109,9531,2611,4,2022-05-30,31
5653,2209,1857,4,2022-12-14,89
4748,6678,2363,1,2022-10-21,77
5335,4188,2483,4,2022-12-05,34
9510,4435,3048,7,2022-09-23,11
6952,4994,1916,2,2023-02-24,62
8915,7879,6840,9,2022-11-13,46
3805,8112,3902,1,2023-02-10,52
2884,7184,7816,6,2023-03-08,62
8447,8713,5120,5,2023-05-14,23
2572,7630,1613,10,2022-06-05,55
7613,6761,8769,4,2023-01-23,47
5780,7216,8822,8,2022-11-15,44
4526,1785,2875,3,2023-03-19,82
2275,5644,2603,3,2023-01-29,82
6115,3651,9841,4,2022-10-29,56
3807,7422,8499,10,2023-05-15,77
9552,5609,2684,4,2022-07-20,35
4463,8238,7069,4,2023-03-22,78
4011,4339,4553,5,2022-06-16,57
1007,1205,6284,10,2022-09-01,79
8186,3223,3603,3,2022-06-08,94
3644,3524,7518,5,2023-04-08,22
3454,8860,3618,1,2022-12-16,23
2956,3893,6287,7,2022-08-21,62
9097,8984,1092,7,2022-07-08,28
2963,5223,6328,3,2023-03-18,85
9892,9009,7460,5,2022-09-07,82
6878,4434,9627,4,2022-09-17,72
9618,4531,8110,1,2022-07-29,95
1243,5663,2769,7,2022-07-22,31
1034,6885,4862,7,2022-06-29,51
4596,9625,2221,3,2022-08-27,88
2699,9679,6690,1,2022-10-27,73
4854,4535,6487,3,2022-05-30,40
9760,3371,4328,8,2022-07-24,73
8507,3749,1473,2,2022-09-30,78
7861,6635,2555,2,2023-02-09,24
9494,1274,3880,6,2022-07-10,65
4786,7578,8123,3,2023-01-04,19
1259,2112,4805,5,2023-01-01,52
2586,3938,7547,4,2022-08-29,85
7997,8164,1089,6,2022-11-24,28
9483,4018,5467,5,2022-09-09,55
7947,8536,9399,2,2023-03-28,63
4151,2784,4427,3,2022-05-31,14
1115,2323,6705,4,2023-03-31,99
3204,1748,1865,1,2023-05-01,28
4572,9552,7689,4,2023-03-02,61
8235,2455,2545,5,2023-02-25,49
2992,7062,6068,4,2022-10-15,54
9319,8701,3085,10,2023-01-05,12
6837,1831,6656,6,2022-10-27,48
8220,2251,9805,1,2022-11-01,33
2506,2020,7405,8,2022-06-10,88
9900,1804,7280,2,2022-11-20,81
6743,3698,8655,1,2022-10-16,78
5327,4261,2762,8,2023-02-07,93
7615,5701,3538,5,2022-09-16,97
3958,1509,5834,6,2022-07-19,54
7389,6744,7345,2,2023-04-10,82
3683,3560,9102,3,2022-12-20,83
9820,6577,3266,9,2022-10-03,67
6083,7461,9964,4,2022-08-23,23
3718,5564,2622,8,2023-04-09,67
9512,6762,3633,3,2022-10-04,96
7033,6853,8648,6,2023-03-09,22
3486,9028,7677,9,2022-07-25,80
1188,2398,8294,2,2023-01-03,76
9203,5744,6861,6,2023-05-06,27
8229,9915,3453,5,2023-02-15,78
6167,6604,5486,7,2023-03-01,76
5635,7854,1662,5,2022-12-25,61
9961,6801,8970,10,2022-06-24,74
4901,1864,9985,9,2023-02-24,60
1746,7474,2116,2,2022-12-08,99
8298,2668,4526,3,2022-09-18,11
4372,4713,7569,6,2023-03-30,69
3077,1863,4886,8,2023-02-10,21
8059,3058,7755,7,2023-02-13,16
9763,2026,7207,9,2022-11-08,67
1425,6744,8130,4,2023-03-16,17
2654,8623,7899,5,2022-12-29,10
1326,1039,9750,9,2022-07-23,53
3868,4898,9229,9,2022-07-07,82
7309,6000,1890,7,2022-09-01,29
5714,5985,5132,7,2022-10-28,89
9955,4747,4445,1,2023-01-09,40
3534,7799,8100,4,2023-04-23,23
2249,2690,9865,1,2023-04-27,53
3835,8178,7015,4,2022-10-13,80
8420,5410,5589,6,2022-11-15,17
6455,2039,5771,3,2022-07-27,62
4820,8832,8492,10,2023-02-15,66
2775,9645,4303,8,2022-12-31,48
6095,5078,1350,9,2023-04-01,18
1693,9979,3895,6,2022-08-01,98
3759,5890,7942,3,2022-09-04,22
5147,6611,8341,5,2022-08-01,23
5818,7171,3481,10,2023-02-15,16
1233,2498,2287,8,2023-01-08,70
8707,4038,3972,6,2022-07-26,52
2756,4023,2321,5,2023-04-01,97
9264,5173,2246,4,2023-01-14,17
2165,3447,6696,8,2022-10-27,57
5806,3186,3150,2,2023-04-23,90
2937,8908,4538,2,2023-03-17,93
9273,3479,5337,3,2023-02-12,92
9733,2022,8841,8,2022-11-18,60
5585,2734,6799,8,2022-11-02,24
2847,1328,5937,5,2022-08-05,75
4017,2022,5624,7,2022-07-09,59
1752,6544,5998,10,2022-12-07,38
1344,9616,9631,5,2022-10-28,36
6468,2707,1657,6,2022-11-05,56
3393,9193,6118,10,2023-03-19,28
6260,9619,5512,8,2022-10-13,11
4038,1191,7926,5,2023-05-21,86
5075,8059,9110,9,2022-08-23,67
6661,4826,4628,6,2023-01-27,87
5471,9553,2669,5,2023-05-14,34
8150,4327,4955,4,2022-12-31,58
5239,6480,4491,2,2022-08-17,67
6292,3549,2171,3,2023-05-22,70
8282,8554,1965,2,2023-03-31,81
7414,1745,5567,4,2022-06-11,70
9491,4851,8457,10,2022-11-11,43
2647,1891,8807,9,2022-10-05,39
8968,6079,7099,2,2022-07-16,52
8599,4652,2272,8,2022-09-10,53
9100,2873,1092,4,2022-08-27,95
8723,6248,4233,2,2022-11-04,14
1934,7073,2278,3,2023-04-27,99
9122,9602,7684,9,2023-02-27,85
5315,3186,4261,10,2022-09-14,60
7611,2273,6097,10,2022-12-10,72
1532,2450,4352,5,2022-11-06,79
8564,4008,9149,10,2023-01-06,39
3065,4502,8778,9,2022-08-04,59
1314,6719,9527,2,2022-09-16,54
3613,3183,9809,5,2023-02-18,45
4887,6179,5971,3,2023-02-14,99
9302,5434,2423,6,2022-09-26,93
4756,3835,8827,10,2023-04-06,96
4235,9665,2450,10,2022-06-02,19
9580,4074,7233,7,2022-08-05,96
7822,8244,2621,2,2023-04-24,61
5314,4169,3732,6,2022-09-24,97
2148,3014,9813,10,2023-02-17,29
1496,6791,9620,1,2023-01-08,87
8177,1941,3282,4,2022-12-06,85
8280,1174,3505,3,2022-06-20,30
5131,6018,4733,5,2023-03-05,85
5472,7623,9680,8,2022-09-24,38
5867,6488,6842,2,2022-08-17,97
2246,7541,2140,4,2022-09-25,75
7591,2469,9813,10,2022-07-26,85
3378,9068,6568,7,2022-09-11,31
5860,8950,5104,7,2023-02-13,34
4809,8122,7408,7,2023-01-19,55
3404,8793,9819,1,2023-02-24,37
5667,6578,9891,5,2023-01-31,100
9540,9826,7526,2,2023-03-19,56
8099,2749,9662,5,2023-05-17,30
2516,7861,8786,1,2022-11-19,11
4326,8218,7644,2,2023-05-29,28
3031,5501,8282,6,2022-10-13,52
7522,6299,2270,10,2022-09-23,74
7248,9586,1123,8,2022-11-12,85
9627,7199,5615,4,2023-03-10,18
5661,9230,9117,6,2022-11-18,11
6395,6724,9542,4,2023-03-21,82
9564,7983,5743,4,2022-05-29,23
2680,6035,3498,6,2022-10-20,75
1061,1017,8982,1,2023-01-02,50
4076,3525,6121,8,2023-05-20,59
7527,6489,2481,10,2023-01-29,98
4392,6962,4726,2,2022-06-12,30
7754,7074,7003,5,2022-11-29,100
9103,4163,3543,1,2023-01-03,40
9610,1048,2706,10,2023-03-01,99
5669,7302,1841,10,2023-02-02,94
1726,6631,2851,4,2023-04-23,84
